,Stamp,Activity_ID,User_ID,Hits,Misses,Max_Hits,GamePlayTime,Scores,Translanguage_Level_1,Translanguage_Level_2,Words,Course_ID,Usefulness
1,2021-12-23 08:00:26,numbers-dolphins-video-1,161,1,0,1,256.0714303075079,84.66568574678409,1,1,['one'],161_3,17.384111368287538
2,2021-12-24 07:16:47,values-all-book-16,161,1,0,1,249.84095383382657,84.74542764286969,1,1,['please'],161_3,17.33626623063618
3,2021-12-25 23:47:36,environment-yasmin-identification-1,161,12,8,12,244.10342998960678,75.35367109471532,1,3,"['bitten-apple', 'banana-peel', 'bitten-apple', 'bitten-apple', 'fishbone', 'milk-box', 'fishbone', 'leftovers', 'fishbone', 'bitten-apple', 'banana-peel', 'bitten-apple']",161_3,22.971320159528798
4,2021-12-30 06:10:47,colors-wendy-game-2,161,6,5,8,245.59958981365477,53.572456178757285,1,3,"['star', 'circle', 'circle', 'green', 'brown', 'red']",161_3,36.04004910910362
5,2022-01-01 03:34:23,cristmas-colors-game-3,161,8,5,8,252.16470373165393,73.33862577114391,1,3,"['yellow', 'gray', 'gray', 'white', 'beige', 'brown', 'white', 'yellow']",161_3,24.180347353671646
6,2022-01-01 11:12:28,seanimals-yasmin-video-3,161,1,0,1,250.27392004019728,84.73994974717651,1,1,['whale'],161_3,17.339552968052086
7,2022-01-05 17:00:21,values-all-book-17,161,0,1,1,255.17577382608656,4.677269849666863,2,3,[],161_3,65.37716090655788
8,2022-01-09 15:26:40,fruits-yasmin-flashcards-2,161,6,3,6,240.8944476231301,75.89593744836513,1,2,"['blueberries', 'pomegranate', 'lime', 'orange', 'avocado', 'pear']",161_3,22.645960347338914
9,2022-01-12 09:20:22,mycountry-wendy-puzzle-1,161,8,5,8,243.46904002108693,73.64701456094106,1,3,"['three', 'five', 'three', 'four', 'four', 'seven', 'two', 'eight']",161_3,23.995314079793356
0,2022-01-12 14:58:50,vehicles-all-video-1,161,0,1,1,256.75669958405564,4.65679531022337,2,3,[],161_4,68.8281035010107
1,2022-01-13 09:23:27,values-all-book-18,161,1,0,1,250.02407079478525,84.74311200144825,1,1,['happy'],161_4,20.776313486275757
2,2022-01-15 04:22:49,cristmas-colors-game-1,161,6,4,6,247.02152185692054,70.37735173890991,1,3,"['black', 'yellow', 'red', 'black', 'yellow', 'yellow']",161_4,29.395769643798765
3,2022-01-17 06:16:42,values-all-book-14,161,1,0,1,255.17220844886825,84.677315881882,1,1,['help'],161_4,20.81579115801551
4,2022-01-18 18:21:18,farm-poiki-demovideo-2,161,1,0,1,256.04382925490495,84.66604333512356,1,1,['carrot'],161_4,20.82255468607057
5,2022-01-22 14:31:22,theatre-all-videoclip-1,161,1,0,1,253.73487143411376,84.69582079667046,1,1,['two'],161_4,20.804688209142434
6,2022-01-27 10:40:58,science-wendy-puzzle-2,161,4,3,8,249.35250137414994,41.439543480674686,1,2,"['eight', 'four', 'one', 'six']",161_4,46.758454598739895
7,2022-01-29 14:03:37,dinosaurs-kevin-identification-3,161,12,6,12,263.06799448772017,79.84410014585929,1,2,"['parassaurolofo', 'brachiosaurus', 'trex', 'parassaurolofo', 'ankylosaurus', 'ankylosaurus', 'parassaurolofo', 'brontosaurus', 'velociraptor', 'ankylosaurus', 'velociraptor', 'pterodactilus']",161_4,23.715720599629137
8,2022-01-30 10:38:43,vegetables-poiki-4,161,0,1,1,254.38216341570126,4.687500209607312,2,3,[],161_4,68.80968056138033
9,2022-02-01 16:54:29,fruits-yasmin-flashcards-3,161,7,5,7,251.0394098677435,69.6578999209835,1,3,"['mango', 'peach', 'annona', 'kiwi', 'tomato', 'plum', 'plum']",161_4,29.827440734554614
0,2021-09-21 00:36:11,farm-yasmin-flashcards-3,162,6,4,7,327.2863306027706,59.849317879851405,1,3,"['horse', 'calf', 'pig', 'sheep', 'foal', 'sow']",162_0,35.39261559218802
1,2021-09-23 08:22:13,values-all-book-22,162,0,1,1,321.4200156382408,3.710975171972784,2,3,[],162_0,69.0756212169152
2,2021-09-25 09:33:59,fruits-yasmin-flashcards-3,162,7,2,7,329.746026937217,80.3125763443175,1,2,"['pomegranate', 'annona', 'pineapple', 'plum', 'pear', 'passionfruit', 'passionfruit']",162_0,23.11466051350836
3,2021-09-30 07:31:33,easter-colors-game-3,162,4,3,8,317.08247425051024,38.694394340571954,1,2,"['red', 'yellow', 'yellow', 'brown']",162_0,48.08556971575569
4,2021-10-02 01:53:49,values-all-book-38,162,1,0,1,320.39374945045876,83.7276383960599,1,1,['scared'],162_0,21.06562328246292
5,2021-10-02 16:37:06,environment-yasmin-identification-2,162,9,7,12,322.7342742426041,54.114337400215774,1,3,"['fishbone', 'milk-box', 'broken-bottle', 'paper-box', 'plastic-bag', 'broken-mirror', 'milk-box', 'fishbone', 'plastic-bottle']",162_0,38.8336038799694
6,2021-10-07 08:25:09,values-all-book-6,162,1,0,1,319.0323627268498,83.7496606550364,1,1,['scared'],162_0,21.052409927077026
7,2021-10-10 20:56:28,polar-yasmin-flashcards-2,162,6,3,6,320.1359456715024,73.14104480826938,1,2,"['sealion', 'seagull', 'polar-bear', 'seagull', 'penguin-baby', 'snow-fox']",162_0,27.41757943513723
8,2021-10-14 08:34:21,pirate-all-puzzle-1,162,5,1,8,320.34317240987474,56.54567237657362,1,1,"['eight', 'seven', 'two', 'seven', 'five']",162_0,37.37480289415469
9,2021-10-15 23:43:02,values-all-book-20,162,1,0,1,328.2196744466807,83.59922462465967,1,1,['stressed'],162_0,21.14267154530306
0,2021-10-17 00:13:36,fruits-kevin-identification-1,162,11,7,12,312.45627822556133,68.01979857854285,1,3,"['kiwi', 'banana', 'apple', 'apple', 'grapes', 'lemon', 'banana', 'lemon', 'tomato', 'kiwi', 'apple']",162_1,29.549634826502462
1,2021-10-20 13:48:06,values-all-book-3,162,1,0,1,323.9641835731712,83.66943635819874,1,1,['happy'],162_1,20.15985215870893
2,2021-10-22 00:38:02,theatre-all-videoclip-1,162,1,0,1,322.7870977393249,83.6886954329054,1,1,['duck'],162_1,20.14829671388493
3,2021-10-25 02:32:41,values-all-book-5,162,0,1,1,315.0593128980158,3.813393902879584,2,3,[],162_1,68.07347763190042
4,2021-10-25 13:53:29,mycountry-poiki-puzzle-1,162,6,2,6,323.11348556777426,78.35569128920645,1,2,"['six', 'two', 'six', 'five', 'one', 'two']",162_1,23.348099200104304
5,2021-10-27 18:31:50,vegetables-yasmin-flashcards-1,162,4,4,5,317.7834548622027,46.82948645271328,1,3,"['bellpepper', 'broccoli', 'mushroom', 'chili']",162_1,42.263822102000205
6,2021-10-30 22:53:59,amazonjungle-yasmin-flashcards-1,162,6,6,8,325.8580659768825,46.290672540187146,1,3,"['heron', 'pink-river-dolphin', 'jaguar', 'monkey', 'jaguar', 'crocodile']",162_1,42.58711044951588
7,2021-11-02 17:03:29,values-all-book-40,162,1,0,1,313.2323119054429,83.84243346348742,1,1,['stressed'],162_1,20.05605389553572
8,2021-11-05 21:47:33,pets-yasmin-flashcards-1,162,5,4,5,322.6587701075828,62.65285922603383,1,3,"['parrot', 'kitten', 'fish', 'dog', 'cat']",162_1,32.76979843800787
9,2021-11-07 01:32:17,values-all-book-13,162,1,0,1,315.91822558589257,83.79968341514106,1,1,['help'],162_1,20.081703924543536
0,2021-09-22 01:01:49,values-all-book-22,163,1,0,1,298.89844199425835,84.06440518230396,1,1,['happy'],163_0,14.578737440589126
1,2021-09-22 08:59:01,farm-poiki-demovideo-2,163,1,0,1,291.74270486140756,84.17132742610262,1,1,['carrot'],163_0,14.514584094309928
2,2021-09-22 18:11:22,values-all-book-20,163,1,0,1,303.51720359240335,83.99401505091217,1,1,['stressed'],163_0,14.620971519424199
3,2021-09-23 19:07:15,polar-yasmin-flashcards-2,163,5,2,6,300.605910765726,65.89228646608237,1,2,"['walrus', 'seal', 'walrus', 'walrus', 'seal']",163_0,25.48200867032208
4,2021-09-27 00:55:35,pirate-all-puzzle-1,163,8,4,8,302.7181445556979,75.33144262519778,1,2,"['five', 'four', 'one', 'five', 'six', 'two', 'three', 'eight']",163_0,19.81851497485283
5,2021-10-01 00:25:10,farm-yasmin-flashcards-3,163,7,4,7,297.125245528582,72.53843013028244,1,3,"['turkey', 'bird', 'sheep', 'turkey', 'duck', 'duck', 'calf']",163_0,21.49432247180204
6,2021-10-04 00:18:07,fruits-yasmin-flashcards-3,163,7,3,7,300.92452205907233,76.95777690391492,1,2,"['pineapple', 'strawberry', 'strawberry', 'tangerine', 'khaki', 'blueberries', 'caju']",163_0,18.842714407622548
7,2021-10-05 19:06:57,values-all-book-38,163,1,0,1,294.7928480222028,84.1260684679099,1,1,['surprised'],163_0,14.541739469225558
8,2021-10-05 20:04:29,values-all-book-6,163,1,0,1,309.3815076480593,83.90308756675589,1,1,['scared'],163_0,14.675528009917969
9,2021-10-09 07:32:07,easter-colors-game-2,163,8,7,8,296.76875413009355,63.58664643125053,1,3,"['yellow', 'yellow', 'purple', 'orange', 'blue', 'yellow', 'purple', 'blue']",163_0,26.86539269122118
0,2021-10-13 13:38:58,fruits-wendy-identification-1,163,11,9,12,298.3792648024504,63.440021075608186,1,3,"['nashi', 'lemon', 'blueberries', 'annona', 'avocado', 'papaya', 'apple', 'strawberry', 'tangerine', 'lime', 'strawberry']",163_1,30.95673151119429
1,2021-10-13 14:53:21,farm-poiki-demovideo-3,163,0,1,1,301.3286704073878,4.0275029456341676,2,3,[],163_1,66.60424238917871
2,2021-10-16 17:02:40,values-all-book-3,163,1,0,1,298.63175978699127,84.06843647089387,1,1,['sad'],163_1,18.57968227402288
3,2021-10-18 10:28:25,values-all-book-40,163,1,0,1,303.6009578355273,83.99272866868867,1,1,['stressed'],163_1,18.625106955346002
4,2021-10-20 11:50:43,pets-yasmin-flashcards-1,163,3,2,5,305.4536786189326,44.06418031263779,1,2,"['bunny', 'dog', 'parrot']",163_1,42.58223596897653
5,2021-10-24 03:55:15,values-all-book-5,163,1,0,1,302.16845777300347,84.01468157274044,1,1,['hungry'],163_1,18.611935212914936
6,2021-10-26 08:02:00,farm-kevin-demovideo-2,163,1,0,1,294.54346037776673,84.12978662828738,1,1,['cow'],163_1,18.542872179586777
7,2021-10-29 02:03:48,cristmas-colors-game-1,163,6,5,6,301.0402646552699,63.20942593542632,1,3,"['black', 'yellow', 'blue', 'red', 'yellow', 'yellow']",163_1,31.095088595303412
8,2021-11-01 13:19:38,values-all-book-13,163,1,0,1,292.7781118883405,84.15601651349871,1,1,['help'],163_1,18.527134248459976
9,2021-11-04 20:36:43,amazonjungle-yasmin-flashcards-1,163,8,3,8,301.6272660270481,79.37861596260444,1,2,"['tapir', 'manatee', 'pink-river-dolphin', '', 'macaw', 'manatee', 'heron', 'heron']",163_1,21.39357457899654
0,2021-11-07 05:47:20,values-all-book-4,163,1,0,1,292.5977772359096,84.15868708373577,1,1,['angry'],163_2,18.35666883160814
1,2021-11-09 22:16:46,cristmas-colors-game-3,163,8,6,8,311.51444982092016,66.9448370329991,1,3,"['white', 'black', 'brown', 'purple', 'gray', 'gray', 'white', 'blue']",163_2,28.684978862050137
2,2021-11-13 03:44:55,pets-yasmin-flashcards-2,163,6,4,6,300.59961347650113,68.55918774042367,1,3,"['birdie', 'birdie', 'hamster', 'hamster', 'fish', 'kitten']",163_2,27.716368437595406
3,2021-11-13 05:26:44,country-none-book-2,163,0,1,1,299.61134265730107,4.05361098727953,2,3,[],163_2,66.41971448948189
4,2021-11-13 08:18:33,vegetables-yasmin-identification-1,163,10,6,12,300.68264151538614,64.65242907761424,1,2,"['beetroot', 'corn', 'eggplant', 'onion', 'chili', 'mushroom', 'potato', 'broccoli', 'lettuce', 'lettuce']",163_2,30.060423635281058
5,2021-11-15 16:15:10,amazonjungle-yasmin-flashcards-3,163,8,7,10,303.8021955219899,54.21633807968149,1,3,"['pink-river-dolphin', 'capybara', 'giant-otter', 'possum', 'piranha', 'jabiru', 'coati', 'toucan']",163_2,36.32207823404071
6,2021-11-19 05:13:10,who-wendy-demovideo-1,163,1,0,1,300.75978243957377,84.03616811455842,1,1,['teddybear'],163_2,18.43018021311455
7,2021-11-23 23:25:17,values-all-book-28,163,1,0,1,306.46446719231255,83.94853449624588,1,1,['poo'],163_2,18.482760384102072
8,2021-11-26 14:40:31,values-all-book-14,163,1,0,1,298.0398778870988,84.07737076902885,1,1,['help'],163_2,18.405458620432295
9,2021-11-29 23:38:30,values-all-book-23,163,1,0,1,299.46627514541166,84.05580957219289,1,1,['sad'],163_2,18.418395338533873
0,2021-12-04 14:14:14,values-all-book-17,163,1,0,1,299.0781226711266,84.06168701912065,1,1,['excuseme'],163_3,15.813616378954084
1,2021-12-05 02:15:36,easter-colors-game-3,163,8,3,8,296.87715496913006,79.58204179738183,1,2,"['green', 'white', 'black', 'green', 'brown', 'red', 'red', 'gray']",163_3,18.501403511997374
2,2021-12-05 17:38:05,dinosaurs-all-puzzle-2 ,163,8,3,8,294.54069300237603,79.68091716769432,1,2,"['three', 'one', 'five', 'four', 'three', 'four', 'one', 'three']",163_3,18.442078289809885
3,2021-12-08 02:54:44,values-all-book-9,163,1,0,1,310.7825959184944,83.88110582461613,1,1,['food'],163_3,15.921965095656798
4,2021-12-10 23:03:44,colors-wendy-game-2,163,5,3,8,297.9245916199504,49.53746231907485,1,2,"['brown', 'circle', 'rectangle', 'purple', 'white']",163_3,36.52815119898157
5,2021-12-12 11:36:36,fruits-yasmin-identification-1,163,8,8,12,297.7130075720299,46.1414922933915,1,3,"['kiwi', 'orange', 'apple', 'apple', 'tomato', 'mango', 'melon', 'orange']",163_3,38.56573321439158
6,2021-12-14 10:02:45,socialcodes-all-cartoon-1,163,1,0,1,298.42639002219835,84.07153848039388,1,1,['toilet'],163_3,15.807705502190146
7,2021-12-18 18:28:39,values-all-book-21,163,1,0,1,295.9981650705823,84.10805384537174,1,1,['pee'],163_3,15.78579628320343
8,2021-12-21 10:18:52,fruits-yasmin-identification-1,163,11,7,12,301.3767677354215,68.61580569889783,1,3,"['strawberry', 'grapes', 'avocado', 'blueberries', 'khaki', 'mango', 'peach', 'blueberries', 'grapes', 'blueberries', 'avocado']",163_3,25.081145171087776
9,2021-12-24 07:10:25,forestanimals-kevin-3,163,1,0,1,299.5737523290812,84.05418079339539,1,1,['bee'],163_3,15.818120114389242
0,2021-09-22 13:28:06,values-all-book-1,164,1,0,1,304.55472427191535,83.9780547269283,1,1,['beetroot'],164_0,17.095836210590956
1,2021-09-25 12:57:59,colors-wendy-game-1,164,8,4,8,295.1603969322375,75.65476840394987,1,2,"['beige', 'red', 'purple', 'black', 'green', 'green', 'orange', 'green']",164_0,22.089808004378018
2,2021-09-27 20:29:40,values-all-book-4,164,1,0,1,294.1137234004809,84.13618626262691,1,1,['angry'],164_0,17.000957289171797
3,2021-09-28 17:57:51,vegetables-yasmin-flashcards-2,164,6,4,6,301.0094305597279,68.54390961656118,1,3,"['potato', 'cauliflower', 'cauliflower', 'potato', 'eggplant', 'carrot']",164_0,26.356323276811235
4,2021-09-29 16:58:35,fruits-yasmin-flashcards-1,164,3,2,5,309.4238285393992,43.92608768215587,1,2,"['apple', 'grapes', 'mango']",164_0,41.12701643745442
5,2021-10-02 05:42:01,values-all-book-7,164,1,0,1,302.1964751981021,84.01425320430323,1,1,['afraid'],164_0,17.074117124166
6,2021-10-02 11:13:18,seanimals-flashcards-video-1,164,1,0,1,308.78024374397756,83.91249036784897,1,1,['seahorse'],164_0,17.135174826038558
7,2021-10-05 00:23:38,colors-poiki-game-2,164,6,3,6,297.74725098823643,73.99828153789169,1,2,"['blue', 'yellow', 'black', 'white', 'blue', 'black']",164_0,23.08370012401293
8,2021-10-09 10:10:20,fruits-yasmin-flashcards-3,164,6,3,7,298.58300309855014,65.62316294765762,1,2,"['grapes', 'raspberry', 'annona', 'tomato', 'jabuticaba', 'coconut']",164_0,28.10877127815337
9,2021-10-11 08:51:55,vegetables-yasmin-flashcards-3,164,5,4,7,310.28956365742886,49.1460790813778,1,3,"['chayote', 'celery', 'kale', 'pumpkin', 'spinach']",164_0,37.99502159792126
0,2021-10-15 13:34:18,values-all-book-12,164,1,0,1,301.9058511588472,84.01869472847223,1,1,['yellow'],164_1,17.307968207022647
1,2021-10-19 07:50:21,farm-poiki-videoclip-1,164,1,0,1,283.08781190430676,84.29718852055989,1,1,['duck'],164_1,17.140871931770054
2,2021-10-23 09:32:20,vegetables-poiki-2,164,1,0,1,297.3525796782486,84.0877231090476,1,1,['onion'],164_1,17.266551178677425
3,2021-10-25 02:11:00,mycountry-yasmin-puzzle-1,164,4,2,4,295.32933397398483,72.23611849369685,1,2,"['four', 'two', 'four', 'two']",164_1,24.377513947887874
4,2021-10-28 03:26:10,farm-none-demovideo-1,164,0,1,1,303.0132499970252,4.00174778625398,2,3,[],164_1,65.31813637235359
5,2021-10-31 09:51:43,values-all-book-18,164,1,0,1,297.1274611493679,84.09110873135208,1,1,['scared'],164_1,17.264519805294736
6,2021-10-31 21:52:08,values-all-book-9,164,1,0,1,305.6840596411155,83.96062009742664,1,1,['eat'],164_1,17.34281298565
7,2021-11-01 18:22:23,vegetables-poiki-identification-1,164,11,9,12,303.27604381709807,63.18183140211633,1,3,"['onion', 'cabbage', 'kale', 'cabbage', 'bellpepper', 'chayote', 'pumpkin', 'chayote', 'onion', 'carrot', 'zucchini']",164_1,29.810086202836185
8,2021-11-05 03:04:57,vegetables-yasmin-identification-1,164,12,6,12,304.12336565670716,77.8033952820854,1,2,"['lettuce', 'lettuce', 'chili', 'mushroom', 'potato', 'lettuce', 'potato', 'beetroot', 'lettuce', 'mushroom', 'corn', 'chili']",164_1,21.037147874854742
9,2021-11-08 17:40:39,colors-kevin-game-1,164,7,3,8,302.4756014341337,69.34194574633939,1,2,"['green', 'white', 'beige', 'red', 'orange', 'gray', 'black']",164_1,26.114017596302347
0,2021-09-18 13:13:49,values-all-book-39,165,1,0,1,273.57912721893456,84.431096316591,1,1,['eat'],165_0,13.728942838950164
1,2021-09-20 23:32:12,values-all-book-29,165,1,0,1,279.4683525828829,84.34869947240387,1,1,['delicious'],165_0,13.778380945462441
2,2021-09-23 09:10:30,farm-poiki-videoclip-2,165,1,0,1,283.6806287806631,84.2886885738068,1,1,['dog'],165_0,13.814387484620685
3,2021-09-25 12:11:10,easter-colors-game-1,165,6,3,6,282.6421295978223,74.5415434895473,1,2,"['yellow', 'black', 'blue', 'yellow', 'black', 'red']",165_0,19.662674535176386
4,2021-09-29 07:50:26,pirates-all-puzzle-2 ,165,8,5,8,283.35793755555636,72.14333595807884,1,3,"['three', 'four', 'six', 'one', 'one', 'one', 'seven', 'two']",165_0,21.10159905405746
5,2021-10-04 04:24:09,easter-colors-game-2,165,8,4,8,288.10234967707834,75.9493351930934,1,2,"['brown', 'orange', 'white', 'red', 'red', 'black', 'yellow', 'orange']",165_0,18.81799951304872
6,2021-10-04 08:14:17,environment-yasmin-identification-1,165,12,5,12,271.7607503446528,82.10333697284005,1,2,"['melted-icecream', 'bitten-apple', 'milk-box', 'bitten-apple', 'bitten-apple', 'leftovers', 'melted-icecream', 'fishbone', 'fishbone', 'milk-box', 'melted-icecream', 'fishbone']",165_0,15.125598445200728
7,2021-10-08 23:51:59,colors-kevin-game-4,165,8,2,8,287.2249070308891,83.98545693362226,1,1,"['white', 'green', 'white', 'red', 'yellow', 'yellow', 'beige', 'gray']",165_0,13.996326468731406
8,2021-10-12 16:18:50,fruits-yasmin-identification-1,165,12,8,12,278.8786350537999,73.75985904742313,1,3,"['melon', 'apple', 'mango', 'pineapple', 'apple', 'lemon', 'avocado', 'blueberries', 'strawberry', 'lemon', 'avocado', 'apple']",165_0,20.13168520045088
9,2021-10-14 14:15:43,hygiene-all-puzzle-1,165,10,6,10,274.80374087759526,74.75863231997437,1,3,"['ten', 'eight', 'seven', 'ten', 'four', 'six', 'ten', 'six', 'two', 'nine']",165_0,19.53242123692014
0,2021-09-24 00:43:24,values-all-book-6,166,0,1,1,354.94335113003666,3.137364414280464,2,3,[],166_0,69.42079642212919
1,2021-09-26 23:20:18,environment-yasmin-identification-2,166,12,4,12,358.0619495671957,80.00661792415016,1,2,"['plastic-bag', 'bitten-apple', 'paper-box', 'poo', 'plastic-fork', 'broken-mirror', 'old-newspapers', 'plastic-fork', 'fishbone', 'plastic-fork', 'old-newspapers', 'milk-box']",166_0,23.299244316207375
2,2021-09-29 15:37:48,farm-poiki-demovideo-2,166,1,0,1,346.1733101568505,83.29291866997202,1,1,['broccoli'],166_0,21.327463868714258
3,2021-10-04 09:33:20,pirate-all-puzzle-1,166,5,5,8,342.80368633399075,39.47990017970476,1,3,"['seven', 'one', 'two', 'two', 'seven']",166_0,47.61527496287462
4,2021-10-09 06:35:30,farm-yasmin-flashcards-3,166,6,3,7,345.36432636680854,63.60683181554212,1,2,"['billygoat', 'chick', 'mare', 'piglet', 'mare', 'hen']",166_0,33.1391159813722
5,2021-10-13 04:08:09,easter-colors-game-3,166,7,2,8,356.81784087345164,70.77833981212548,1,1,"['white', 'blue', 'white', 'gray', 'green', 'purple', 'black']",166_0,28.836211183422186
6,2021-10-17 13:35:26,polar-yasmin-flashcards-2,166,5,3,6,351.4289951875292,58.50544003802269,1,2,"['seal', 'polar-bear', 'seal', 'polar-bear', 'penguin-baby']",166_0,36.19995104788386
7,2021-10-21 00:43:07,fruits-yasmin-flashcards-3,166,5,3,7,346.6589955302464,52.11829252822014,1,2,"['watermelon', 'dragonfruit', 'coconut', 'jabuticaba', 'coconut']",166_0,40.03223955376539
8,2021-10-24 23:03:59,values-all-book-20,166,1,0,1,350.1617747613775,83.2226577216924,1,1,['stressed'],166_0,21.369620437682034
9,2021-10-27 15:11:18,values-all-book-22,166,1,0,1,347.4076707185828,83.27126012885292,1,1,['sad'],166_0,21.340458993385724
0,2021-09-20 20:34:04,colors-wendy-game-1,167,8,4,8,326.4452798715161,74.26326431524569,1,2,"['yellow', 'yellow', 'yellow', 'orange', 'orange', 'gray', 'beige', 'orange']",167_0,27.520087079053305
