,User_ID,Activity_ID,No_of_attempts,Time_taken,Activity_score,Status,Act_Translanguage_Level
9,148,alphabet-kevin-tracing-1,2,348.43116210490825,2.2205414141898383,Pass,2.2374258195581027
0,149,cooking-poiki-simulation-1,1,253.3504484370722,1.925271309801874,Pass,1.4626356549009372
1,149,farm-poiki-video-2,2,242.09333472179532,1.7021995052438235,Pass,1.5824175800723803
2,149,birthday-wendy-simulation-1,2,241.3998984702453,2.026596811322854,Pass,1.804507195697617
3,149,greetings-yasmin-video-1,3,251.49417910766311,1.9335677250009025,Pass,1.8690374603492597
4,149,newbaby-poiki-hotspot-1,2,247.72495673044438,1.2250957468640133,Pass,1.5470666036066365
5,149,foods-poiki-hotspot-1,2,247.78354696569014,1.6074494420396046,Pass,1.5772580228231206
6,149,country-wendy-videoclip-1,2,247.51178648921655,1.7525883228421013,Pass,1.6649231728326108
7,149,farm-poiki-simulation-1,1,255.17252804444757,1.6834322988671258,Pass,1.6741777358498684
8,149,seanimals-yasmin-hotspot-1,1,260.1750965230077,1.6878116064425797,Pass,1.680994671146224
9,149,farm-poiki-book-1,1,250.7761955077938,1.6766743509053623,Pass,1.6788345110257932
0,150,beach-bingo-1,1,311.22339456445513,1.3589945767525728,Pass,1.6794972883762864
1,150,farm-poiki-video-1,1,309.2190316779391,1.4117755490628903,Pass,1.5456364187195883
2,150,farm-poiki-video-2,2,296.28963556329944,1.0191262040244986,Pass,1.2823813113720435
3,150,who-wendy-book-1,2,297.9194776226824,1.3409541879451523,Pass,1.3116677496585978
4,150,farm-poiki-video-1,1,298.11858714829475,1.1352775201234466,Pass,1.223472634891022
5,150,alphabet-kevin-tracing-1,1,313.53168792350635,1.7821691467042755,Pass,1.5028208907976488
6,150,alphabet-kevin-tracing-1,1,313.5215323522122,1.2155405846117218,Pass,1.3591807377046852
7,150,who-all-videoclip-1,1,299.27456403367506,1.3496256186154705,Pass,1.3544031781600778
8,150,lab-wendy-shapes-1,1,303.2808967441723,1.4039524188142731,Pass,1.3791777984871754
9,150,clothes-roulette-1,2,303.27844042657574,0.9642500896521466,Pass,1.1717139440696611
0,151,country-wendy-videoclip-1,3,280.33330224280485,1.0619161321848352,Pass,1.0309580660924176
1,151,lab-wendy-shapes-1,4,282.7673824521467,1.1360897323189478,Pass,1.0835238992056828
2,151,farm-poiki-video-2,2,288.55186959567453,1.0696698683409396,Pass,1.0765968837733113
3,151,farm-poiki-video-1,2,292.9853303240592,0.8810121192990938,Pass,0.9788045015362026
4,151,shapes-poiki-sequence-1,1,300.98724653533446,1.5017264829083885,Pass,1.2402654922222955
5,151,country-wendy-videoclip-1,3,290.72322482186723,1.2610382059820102,Pass,1.250651849102153
6,151,lab-kevin-game-1,1,294.1207269489339,1.5679443973644003,Pass,1.4092981232332766
7,151,farm-poiki-video-1,3,288.29059178687044,1.5296124876389325,Pass,1.4694553054361046
8,151,country-yasmin-videoclip-1,3,295.5150763522539,1.927592587014808,Pass,1.6985239462254564
9,151,farm-poiki-video-2,2,293.76344706951886,1.5571505417632077,Pass,1.627837243994332
0,152,insects-roulette-1,2,263.39560349991217,3.980833904386915,Pass,3.4904169521934576
1,152,country-none-book-4,1,266.66032524565844,3.3641211967836555,Pass,3.4272690744885566
2,152,country-none-book-1,2,260.56721194263963,3.629522648173844,Pass,3.5283958613312003
3,152,farm-poiki-video-1,1,261.1028432101288,3.518433132604149,Pass,3.523414496967675
4,152,lab-kevin-game-1,1,274.2959390197548,3.704119453166107,Pass,3.613766975066891
5,152,lab-wendy-shapes-1,2,264.9375103969269,3.692875323321269,Pass,3.6533211491940802
6,152,shapes-poiki-sequence-1,2,265.6605912754319,3.890743967717951,Pass,3.772032558456016
7,152,farm-poiki-video-2,3,264.34288144157927,3.882738745941025,Pass,3.8273856521985206
8,152,farm-poiki-video-1,2,271.6048474525403,3.562757104310241,Pass,3.6950713782543807
9,152,country-none-book-4,2,267.9524290538326,3.7338730998852574,Pass,3.714472239069819
0,153,beach-bingo-1,1,257.764974722777,3.9414340476945737,Pass,3.470717023847287
1,153,alphabet-kevin-tracing-1,2,252.7993586389186,3.7235737262056388,Pass,3.5971453750264626
2,153,who-all-videoclip-1,1,249.59616461013192,3.7557209733727106,Pass,3.6764331741995866
3,153,who-poiki-simulation-2,2,244.98400627133083,3.713178083818714,Pass,3.69480562900915
4,153,colors-bingo-1,1,252.84834443000477,3.681630524020947,Pass,3.6882180765150485
5,153,farm-poiki-video-2,1,253.96973528682815,3.6729211795341454,Pass,3.680569628024597
6,153,who-wendy-book-1,1,265.17311533290047,4.0802445659142785,Pass,3.8804070969694378
7,153,lab-wendy-shapes-1,3,232.95947001523143,3.9620759267847037,Pass,3.9212415118770707
8,153,clothes-roulette-1,1,251.46843042433764,4.087808571323032,Pass,4.0045250416000515
9,153,farm-poiki-video-1,1,246.28638111255498,3.798590857529871,Pass,3.9015579495649613
0,154,newbaby-poiki-hotspot-1,2,303.7171424277568,0.976849329854202,Pass,1.4884246649271011
1,154,forestanimals-kevin-puzzle-1,1,299.6511454456091,1.5629124974973787,Pass,1.52566858121224
2,154,who-wendy-routine-2,2,293.36789153565724,1.2353691608065986,Pass,1.3805188710094192
3,154,farm-poiki-video-2,1,299.9593947273805,1.3034729780526706,Pass,1.3419959245310449
4,154,jungle-yasmin-puzzle-1,1,305.77487375320743,1.4658187362060342,Pass,1.4039073303685394
5,154,birthday-wendy-simulation-1,3,282.1914376093878,1.201665114739853,Pass,1.3027862225541962
6,154,farm-kevin-hotspot-1,2,303.7881790393147,1.3675746806441567,Pass,1.3351804515991765
7,154,lab-wendy-puzzle-1,1,312.79077416396404,1.1848432223066614,Pass,1.260011836952919
8,154,foods-memory-1,1,306.77512673261845,1.6154000778332103,Pass,1.4377059573930646
9,154,foodsl-roulette-1,1,308.1477810245573,1.299164226568865,Pass,1.368435091980965
0,155,farm-poiki-video-1,3,288.9629548752889,0.8571603424742766,Pass,0.9285801712371383
1,155,country-yasmin-videoclip-1,2,294.2883199367899,0.6470229335391289,Pass,0.7878015523881337
2,155,lab-wendy-shapes-1,2,291.8650609466732,0.5020027453106786,Pass,0.6449021488494061
3,155,insects-roulette-1,1,294.19462862995033,0.7666717723041607,Pass,0.7057869605767835
4,155,farm-poiki-video-2,2,299.0166269495991,0.4630610353418409,Pass,0.5844239979593122
5,155,lab-kevin-game-1,2,293.58583547518816,0.6235567444515397,Pass,0.603990371205426
6,155,farm-poiki-video-1,3,286.20659738126074,0.3071749544228124,Pass,0.4555826628141192
7,155,farm-wendy-simulation-2,3,289.14210189469895,0.7615487072096814,Pass,0.6085656850119003
8,155,alphabet-poiki-tracing-1,3,282.4232804035295,0.5471448758560398,Pass,0.57785528043397
9,155,shapes-poiki-sequence-1,1,303.79342439885886,0.6290244998776535,Pass,0.6034398901558118
0,156,farm-poiki-identification-1,1,260.3552365066825,1.62552866961487,Pass,1.3127643348074352
1,156,birthday-wendy-simulation-1,1,258.7300963998021,1.6888777285446739,Pass,1.5008210316760544
2,156,farm-poiki-simulation-1,2,234.51529338238754,1.8677637042753865,Pass,1.6842923679757205
3,156,newbaby-poiki-hotspot-1,2,241.36600451365175,1.6838121874951457,Pass,1.6840522777354332
4,156,farm-kevin-hotspot-1,1,245.056161307937,1.9893021448592827,Pass,1.836677211297358
5,156,farm-poiki-video-2,3,235.19784960305807,1.8356735598459788,Pass,1.8361753855716683
6,156,seanimals-yasmin-hotspot-1,1,250.11315542028117,1.5153692752944812,Pass,1.6757723304330747
7,156,farm-poiki-book-1,1,245.86979261400364,1.6534087399503852,Pass,1.66459053519173
8,156,country-none-book-1,1,260.95313022794585,1.7459108567434347,Pass,1.7052506959675824
9,156,foods-poiki-hotspot-1,2,243.9007464111774,1.8038007372818547,Pass,1.7545257166247186
0,157,newbaby-poiki-hotspot-1,1,354.15453492921597,1.2160685950564418,Pass,1.108034297528221
1,157,birthday-wendy-simulation-1,3,340.7909014535991,1.6435194969618432,Pass,1.3757768972450322
2,157,farm-kevin-hotspot-1,3,339.3267693683405,1.1824844821128446,Pass,1.2791306896789383
3,157,seanimals-yasmin-hotspot-1,4,341.41005404996554,1.22259839767815,Pass,1.2508645436785442
4,157,country-none-book-1,4,340.2481081376326,1.57298394423453,Pass,1.4119242439565372
5,157,farm-poiki-book-1,1,350.81388864636165,1.5746399220903506,Pass,1.493282083023444
6,157,farm-poiki-identification-1,3,343.1975749784241,0.9269261517477025,Pass,1.210104117385573
7,157,farm-poiki-video-2,4,337.7396349863494,1.418838339587869,Pass,1.314471228486721
8,157,farm-poiki-simulation-1,3,347.95453057474816,1.5314201406443138,Pass,1.4229456845655175
9,157,foods-poiki-hotspot-1,3,350.20554909001396,1.285198809393236,Pass,1.354072246979377
0,158,seanimals-yasmin-hotspot-1,3,349.8999134794516,0.17317082691133007,Pass,0.5865854134556651
1,158,farm-kevin-hotspot-1,2,350.2781171707603,0.3126319865902891,Pass,0.4496087000229771
2,158,foods-poiki-hotspot-1,3,348.499968837769,0.6234770161534293,Pass,0.5365428580882032
3,158,birthday-wendy-simulation-1,4,341.9758851178008,-0.39338359950664464,Pass,0.0715796292907793
4,158,farm-poiki-simulation-1,2,341.19592004325335,0.45904454620288715,Pass,0.26531208774683324
5,158,country-none-book-1,3,344.8628283087099,0.037747660008231376,Pass,0.1515298738775323
6,158,newbaby-poiki-hotspot-1,1,353.75540697050417,0.3775025229821635,Pass,0.2645161984298479
7,158,farm-poiki-identification-1,2,357.6434300168289,0.3488995532494412,Pass,0.30670787583964454
8,158,farm-poiki-video-2,2,337.5595670347061,0.20822953795636612,Pass,0.25746870689800533
9,158,farm-poiki-book-1,1,347.01051155520656,0.5732498728560234,Pass,0.4153592898770143
0,159,mycountryanimals-yasmin-flashcards-1,2,271.9934186168884,1.5877868785454865,Pass,1.2938934392727433
1,159,newbaby-poiki-hotspot-1,2,263.9275282662557,1.7311356827084476,Pass,1.5125145609905954
2,159,cooking-poiki-simulation-1,2,261.7232350867916,1.6070389655353465,Pass,1.5597767632629709
3,159,birthday-wendy-simulation-1,3,264.8724412407326,1.7440443110547497,Pass,1.6519105371588603
4,159,jungle-yasmin-puzzle-1,4,254.62616503566557,1.8953297115208656,Pass,1.773620124339863
5,159,country-none-book-2,1,273.14950268954624,1.9715673328850583,Pass,1.8725937286124608
6,159,who-wendy-routine-2,1,272.5814019035597,1.5187686304220303,Pass,1.6956811795172455
7,159,newkinder-yasmin-hotspot-1,4,250.5573915122315,1.7163181671993017,Pass,1.7059996733582736
8,159,farm-poiki-video-2,1,274.0834184586189,1.4226238799655242,Pass,1.5643117766618988
9,159,lab-wendy-puzzle-1,3,261.91506059655416,1.9315243134049418,Pass,1.7479180450334204
0,160,cooking-poiki-simulation-1,1,323.6999059564907,2.5225028512393943,Pass,2.7612514256196974
1,160,seanimals-yasmin-hotspot-1,1,325.25156254113864,2.3592825867266987,Pass,2.560267006173198
2,160,farm-poiki-video-2,3,308.3203008901882,2.499326301299325,Pass,2.5297966537362617
3,160,newbaby-poiki-hotspot-1,2,312.0486786821556,2.5178524335666834,Pass,2.5238245436514726
4,160,farm-poiki-simulation-1,3,321.2574890878514,2.2340004769160724,Pass,2.3789125102837723
5,160,farm-poiki-book-1,4,311.8466872356563,2.741473985363023,Pass,2.5601932478233973
6,160,home-kevin-book-1,3,315.9991933836018,2.4136984571232722,Pass,2.486945852473335
7,160,birthday-wendy-simulation-1,1,328.27405504572783,2.4882328963082117,Pass,2.4875893743907733
8,160,foods-poiki-hotspot-1,3,307.3736368644136,2.196406891019029,Pass,2.341998132704901
9,160,mycountry-yasmin-coloring-1,1,331.9577688374764,2.2842942413858003,Pass,2.3131461870453505
0,161,beach-bingo-1,4,257.0152607585,2.1759719577972136,Pass,2.087985978898607
1,161,farm-poiki-video-1,1,263.3900948437179,1.7027165544311935,Pass,1.8953512666649002
2,161,farm-poiki-video-2,2,258.6297358768743,1.9295805332627602,Pass,1.9124658999638302
3,161,who-wendy-book-1,1,278.8920413105649,1.4226865287972024,Pass,1.6675762143805164
4,161,farm-poiki-video-2,2,263.2820135493776,1.6634901053620164,Pass,1.6655331598712664
5,161,farm-poiki-video-1,4,246.74503144040864,1.8475924313060084,Pass,1.7565627955886374
6,161,alphabet-kevin-tracing-1,1,261.82274989797935,1.7463630879198058,Pass,1.7514629417542216
7,161,alphabet-kevin-tracing-1,2,262.4460745033705,1.5282658859452172,Pass,1.6398644138497194
8,161,foodsl-roulette-1,1,272.33941403984295,1.9875434009513473,Pass,1.8137039074005332
9,161,lab-wendy-shapes-1,2,267.67077837243704,1.6912129161186735,Pass,1.7524584117596034
0,162,insects-roulette-1,2,348.8103457025082,0.08829389448651342,Pass,0.5441469472432567
1,162,country-none-book-1,1,354.2359430187114,0.46822366846660857,Pass,0.5061853078549327
2,162,birthday-wendy-simulation-1,3,340.38902561128106,0.45452931395355944,Pass,0.48035731090424605
3,162,country-none-book-4,1,346.1218085704165,0.0440129649120215,Pass,0.2621851379081338
4,162,farm-poiki-video-2,3,343.12476224528314,0.06529056274082828,Pass,0.16373785032448104
5,162,country-none-book-4,3,345.2810734463036,0.28027023797650924,Pass,0.22200404415049513
6,162,lab-wendy-puzzle-1,1,357.13166116447417,0.20268542223275043,Pass,0.21234473319162278
7,162,jungle-yasmin-puzzle-1,3,337.24533987460484,0.35980425075786837,Pass,0.28607449197474555
8,162,who-wendy-routine-2,3,336.39703571293654,-0.039693590346145224,Pass,0.12319045081430016
9,162,newbaby-poiki-hotspot-1,4,324.99396233653994,0.38860717313691473,Pass,0.25589881197560743
0,163,country-none-book-1,1,359.9520516149315,2.3477184431309275,Pass,2.673859221565464
1,163,lab-wendy-shapes-1,1,355.39302652023775,2.20174180430177,Pass,2.4378005129336167
2,163,farm-poiki-video-1,3,341.18845045814055,2.477479229545132,Pass,2.4576398712393743
3,163,shapes-poiki-sequence-1,1,347.38386639906753,2.323847579632904,Pass,2.390743725436139
4,163,lab-kevin-game-1,4,348.5895411018195,1.9619717211141017,Pass,2.1763577232751206
5,163,farm-poiki-video-1,3,340.79121890932515,2.4442174948556925,Pass,2.3102876090654068
6,163,farm-poiki-video-2,3,340.9909307948081,2.4846075636579927,Pass,2.3974475863616997
7,163,cooking-kevin-simulation-2,3,355.0133138937427,2.299939556995645,Pass,2.3486935716786723
8,163,farm-poiki-video-2,2,352.0406693231483,2.72048475053276,Pass,2.534589161105716
9,163,yho-yasmin-tracing-1,3,351.60306850702904,2.397234870847641,Pass,2.4659120159766785
0,164,jungle-yasmin-puzzle-1,2,322.1498128851701,0.7517678356807502,Pass,0.8758839178403751
1,164,who-wendy-routine-2,2,323.8531660906209,0.004957233272037231,Pass,0.4404205755562062
2,164,farm-poiki-video-2,2,313.25053142615656,-0.10331885686616127,Pass,0.16855085934502245
3,164,shopping-roulette-1,1,339.62223039509894,0.2944007883603291,Pass,0.2314758238526758
4,164,country-yasmin-videoclip-1,2,321.1225564988393,0.17214094150605727,Pass,0.20180838267936652
5,164,newbaby-poiki-hotspot-1,3,316.40173232554366,0.2053764012709795,Pass,0.203592391975173
6,164,country-wendy-videoclip-1,2,323.39574381373,0.7333435550997106,Pass,0.4684679735374418
7,164,country-birthday-game-1,4,306.32278819392604,0.2919278771770913,Pass,0.38019792535726654
8,164,lab-wendy-puzzle-1,3,318.88895206900145,0.29644771021753225,Pass,0.33832281778739937
9,164,birthday-wendy-simulation-1,1,334.5443868049061,-0.05474022851938326,Pass,0.14179129463400805
0,165,newbaby-poiki-hotspot-1,2,275.7921643044798,2.808646531364402,Pass,2.904323265682201
1,165,seanimals-yasmin-hotspot-1,1,281.7736211697914,2.5929092377835685,Pass,2.7486162517328845
2,165,home-kevin-book-1,1,281.2385621276374,2.1683547594462924,Pass,2.4584855055895884
3,165,foods-poiki-hotspot-1,3,264.26696077240234,2.586804455727708,Pass,2.522644980658648
4,165,farm-poiki-book-1,2,272.2192376206093,2.3093913372318204,Pass,2.416018158945234
5,165,farm-poiki-simulation-1,3,272.027912629019,2.712818142684711,Pass,2.564418150814973
6,165,farm-poiki-video-2,2,265.56450637754364,2.5728260062805037,Pass,2.5686220785477385
7,165,birthday-wendy-simulation-1,1,278.86593909004927,2.741953510090938,Pass,2.6552877943193383
8,165,farm-poiki-identification-1,1,276.7956264470264,2.397923691393626,Pass,2.526605742856482
9,165,farm-kevin-hotspot-1,1,280.3231531826071,2.7217051456178165,Pass,2.6241554442371493
0,166,birthday-wendy-simulation-1,2,323.9048177985732,1.0550325400982297,Pass,1.527516270049115
1,166,newbaby-poiki-hotspot-1,4,309.7126324458091,1.2989434412640082,Pass,1.4132298556565615
2,166,farm-poiki-book-1,4,310.5259627959733,1.2473592924091377,Pass,1.3302945740328496
3,166,foods-poiki-hotspot-1,3,309.3255535873125,1.2511518126405483,Pass,1.290723193336699
4,166,farm-poiki-video-2,2,313.06979753141286,1.3398394423884312,Pass,1.315281317862565
5,166,seanimals-yasmin-hotspot-1,3,313.7762809352475,1.3748549109509942,Pass,1.3450681144067795
6,166,farm-poiki-simulation-1,2,319.99398743318807,1.1258024611972464,Pass,1.235435287802013
7,166,cooking-poiki-simulation-1,2,319.15929883459256,1.47309501692206,Pass,1.3542651523620366
8,166,country-wendy-videoclip-1,2,320.35151995353567,1.1709203127977528,Pass,1.2625927325798947
9,166,greetings-yasmin-video-1,2,324.92484938070197,1.1428448515534033,Pass,1.2027187920666491
0,167,lab-wendy-shapes-1,2,291.6696496405355,0.49154305714051827,Pass,0.7457715285702591
1,167,farm-poiki-video-1,2,287.3954692987098,0.5815879557591384,Pass,0.6636797421646987
2,167,farm-poiki-video-1,2,297.6777760788018,0.5873297894237672,Pass,0.625504765794233
3,167,alphabet-kevin-tracing-1,1,297.91372000720037,0.4793956572823902,Pass,0.5524502115383116
4,167,foodsl-roulette-1,3,293.1538837605177,0.4775965306385579,Pass,0.5150233710884348
5,167,who-wendy-book-1,3,287.5126214149032,0.42448774606566153,Pass,0.46975555857704815
6,167,who-all-videoclip-1,3,288.9213825261835,0.6289659725404065,Pass,0.5493607655587274
7,167,alphabet-kevin-tracing-1,2,289.42730090993115,0.15767330033619964,Pass,0.3535170329474635
8,167,farm-poiki-video-2,4,284.553368684742,0.3244174802865957,Pass,0.33896725661702964
9,167,beach-bingo-1,1,302.9982458424181,0.5250974849873465,Pass,0.4320323708021881
0,168,lab-kevin-game-1,3,285.3927402296255,1.1024259731852026,Pass,1.0512129865926014
1,168,farm-poiki-video-1,3,297.0270430926727,1.333829849857108,Pass,1.1925214182248547
2,168,farm-poiki-video-1,2,290.6410084500101,1.3180854693557393,Pass,1.255303443790297
3,168,lab-wendy-shapes-1,2,283.4144984740049,1.0301025189288522,Pass,1.1427029813595746
4,168,farm-poiki-video-2,2,295.8613659487846,1.3961420119076824,Pass,1.2694224966336285
5,168,country-none-book-1,1,315.93204545538543,1.1155931014511284,Pass,1.1925077990423785
6,168,country-none-book-4,2,301.61499699096555,1.1955926100951608,Pass,1.1940502045687698
7,168,country-none-book-4,2,293.185776399058,1.5842841502236442,Pass,1.389167177396207
8,168,farm-poiki-video-2,1,305.5280670715538,1.3011190848383207,Pass,1.345143131117264
